situation_id,record_id,start_time,end_time,validity_status,cause_type,source,road_name,lanes_closed,closure_lat,closure_lon,poslist,ingestion_time
475000,1-1771398754-9bf35784-1f72-45ab-9811-a353c7e1f0d8,2026-04-10T19:00:00Z,2026-04-11T05:00:00Z,planned,roadMaintenance,roadworks,M50,1,51.996640442307694,-2.3312156923076923,"['51.995316 -2.324169 51.995385 -2.322708', '51.994947 -2.347492 51.994942 -2.34743 51.99488 -2.346294 51.994833 -2.345309 51.994793 -2.344208 51.994768 -2.342874 51.994768 -2.34165 51.994764 -2.340543 51.994808 -2.338889 51.994855 -2.337161 51.994934 -2.335202 51.995001 -2.333064 51.995047 -2.331894 51.995094 -2.330577 51.99518 -2.328405 51.995234 -2.326856 51.995297 -2.324968 51.995316 -2.324169', '51.995789 -2.311635 51.995956 -2.309597 51.996085 -2.308229 51.996178 -2.307268 51.997045 -2.29852 51.99723 -2.296788', '51.996024 -2.375624 51.996097 -2.37539 51.996415 -2.374286 51.996597 -2.373545 51.996743 -2.372905 51.996889 -2.372163 51.997036 -2.371334 51.997146 -2.370519 51.99722 -2.369937 51.997294 -2.36921 51.997351 -2.368409 51.997398 -2.367667 51.997428 -2.366662 51.997439 -2.366152 51.997432 -2.36554 51.997406 -2.364943 51.997381 -2.364491 51.997346 -2.363996', '51.99552 -2.318352 51.995577 -2.316702 51.995626 -2.315115 51.995665 -2.31416 51.995675 -2.313921 51.995694 -2.313543 51.995751 -2.312305 51.995789 -2.311664 51.995789 -2.311635', '51.996793 -2.359869 51.996261 -2.357345', '51.99723 -2.296788 51.997331 -2.295759 51.997423 -2.294823 51.997543 -2.293717 51.997653 -2.292712 51.9978 -2.291679 51.998019 -2.290413 51.99821 -2.289322 51.998838 -2.28618 51.999002 -2.285365 51.999048 -2.285162 51.999348 -2.283561 51.999594 -2.28215 51.999768 -2.280956 51.999823 -2.280578 51.999997 -2.279122 52.000098 -2.278162 52.000163 -2.277361 52.000358 -2.274915 52.000365 -2.274813 52.000441 -2.273756 52.000524 -2.272614', '51.995385 -2.322708 51.995394 -2.322528 51.995429 -2.321316 51.995488 -2.319721 51.99552 -2.318352', '51.997346 -2.363996 51.997303 -2.363529 51.997303 -2.363515 51.997207 -2.36264 51.99711 -2.361809 51.997031 -2.361211 51.996908 -2.360496 51.996837 -2.360088 51.996793 -2.359869', '51.996261 -2.357345 51.996208 -2.357082 51.99619 -2.356995 51.995836 -2.355084 51.995598 -2.353524 51.995554 -2.353211 51.995449 -2.352459 51.995378 -2.351934 51.995264 -2.350957 51.995133 -2.349806 51.994976 -2.347969 51.994955 -2.347605 51.994947 -2.347492']",2026-04-12 20:51:16.339753
491996,1-1774342418-35f36b5c-a3df-456f-8352-3e26e51f48f4,2026-04-11T19:00:00Z,2026-04-12T05:00:00Z,planned,roadMaintenance,roadworks,M1,1,53.458819043478265,-1.446168956521739,"['53.460902 -1.447525 53.460684 -1.447304 53.460496 -1.447153 53.459792 -1.446603 53.459486 -1.446369 53.459105 -1.44615 53.458913 -1.446034 53.458247 -1.445675 53.457475 -1.445298 53.457391 -1.445258 53.457069 -1.445122 53.456889 -1.445044 53.456789 -1.444995 53.456705 -1.444954 53.456624 -1.444878 53.456557 -1.444818 53.45649 -1.444744 53.45645 -1.444662', '53.461816 -1.448206 53.46156 -1.448013 53.461486 -1.447957 53.46101 -1.447599 53.460902 -1.447525']",2026-04-12 20:51:16.339825
491996,1-1774342418-e803290c-1bf8-4176-8659-1d1b78026555,2026-04-11T19:00:00Z,2026-04-12T05:00:00Z,planned,roadMaintenance,roadworks,M1,1,53.477698399999994,-1.4612604,"['53.478862 -1.462496 53.478162 -1.461777 53.47753 -1.461128 53.476735 -1.460265 53.476201 -1.459639', '53.479281 -1.462926 53.47909 -1.462737 53.478862 -1.462496', '53.476201 -1.459639 53.47606 -1.459501']",2026-04-12 20:51:16.339864
466947,1-1775107175-fc969332-0913-482f-8843-699a822dfdd7,2026-04-10T19:00:00Z,2026-04-11T05:00:00Z,planned,constructionWork,roadworks,A38,3,50.410630963636365,-4.212832618181818,"['50.408583 -4.207918 50.408585 -4.207973 50.408592 -4.208062 50.4086 -4.208134 50.4086 -4.208136 50.408606 -4.208205 50.408615 -4.208294 50.408621 -4.208342', '50.411911 -4.215282 50.412175 -4.215547 50.412423 -4.215784 50.412564 -4.215917', '50.412653 -4.215992 50.412922 -4.216218 50.412925 -4.21622', '50.412925 -4.21622 50.412936 -4.21623 50.413236 -4.216512', '50.410264 -4.213152 50.410265 -4.213154 50.41047 -4.213483 50.410549 -4.213599', '50.41082 -4.213992 50.410873 -4.214051 50.411162 -4.21443 50.411435 -4.214767 50.411523 -4.214855 50.411911 -4.215282', '50.408695 -4.208827 50.408697 -4.208838 50.408708 -4.208894 50.408713 -4.208925 50.408837 -4.209494 50.409054 -4.210349', '50.413508 -4.216617 50.413411 -4.216579 50.413236 -4.216512', '50.409054 -4.210349 50.409205 -4.210919 50.409334 -4.211277 50.409497 -4.211678 50.409601 -4.21188 50.4098 -4.21227 50.409953 -4.212561 50.410124 -4.212894', '50.410124 -4.212894 50.410131 -4.212909 50.410217 -4.213077 50.410264 -4.213152', '50.410549 -4.213599 50.41061 -4.213701 50.41082 -4.213992', '50.412564 -4.215917 50.4126 -4.215947 50.412653 -4.215992']",2026-04-12 20:51:16.339985
492080,1-1774436178-d666c87d-4269-470f-95a1-0a933f81e4a7,2026-04-11T19:00:00Z,2026-04-12T05:00:00Z,planned,roadMaintenance,roadworks,A696,1,55.010998470588234,-1.681441117647059,['55.011812 -1.682397 55.011783 -1.682401 55.011665 -1.682402 55.011584 -1.682387 55.011539 -1.682356 55.011485 -1.68231 55.01144 -1.682263 55.011107 -1.681781 55.010953 -1.681548 55.01089 -1.681439 55.010655 -1.681003 55.010646 -1.680987 55.010556 -1.680812 55.010429 -1.680567 55.010321 -1.680333 55.010213 -1.680115 55.009896 -1.679398'],2026-04-12 20:51:16.340024
492108,1-1774354047-eb41db6e-8948-401f-99e7-15f319900527,2026-04-12T08:30:00Z,2026-04-12T13:30:00Z,planned,roadMaintenance,roadworks,A47,1,52.66779857142858,0.617648,"['52.668036 0.617227 52.668016 0.617269', '52.668016 0.617269 52.667987 0.617328 52.667898 0.617482 52.667797 0.617654 52.66684 0.619307']",2026-04-12 20:51:16.340060
492332,1-1774594399-296c8448-b5b0-446b-a0f7-04bb52441f9e,2026-04-12T19:00:00Z,2026-04-13T04:00:00Z,planned,roadMaintenance,roadworks,M18,1,53.481118875,-1.14338,"['53.482814 -1.140231 53.482579 -1.14069 53.482117 -1.141591 53.481628 -1.142547 53.481086 -1.143617 53.480688 -1.144404 53.480149 -1.145471 53.480007 -1.145702 53.479883 -1.145856 53.479749 -1.145981 53.479613 -1.146083 53.479285 -1.146285 53.47925 -1.146305', '53.483141 -1.139495 53.483099 -1.139591 53.482814 -1.140231']",2026-04-12 20:51:16.340098
492332,1-1774594399-5e106d76-9ecc-4fbe-bf8a-997fd3db5e5a,2026-04-12T19:00:00Z,2026-04-13T04:00:00Z,planned,roadMaintenance,roadworks,A1(M),3,53.479822478260864,-1.150467304347826,"['53.480101 -1.150076 53.480184 -1.150071 53.480389 -1.150078 53.48055 -1.150144 53.480661 -1.150205 53.480743 -1.150268 53.481166 -1.150575 53.481661 -1.150971 53.481913 -1.151166', '53.478141 -1.151892 53.478435 -1.151321 53.478729 -1.150762 53.478845 -1.15058 53.478979 -1.150439 53.479057 -1.150384', '53.479553 -1.150217 53.47961 -1.1502 53.479854 -1.150142 53.480101 -1.150076', '53.479057 -1.150384 53.479198 -1.150328 53.479437 -1.150252 53.479553 -1.150217']",2026-04-12 20:51:16.340154
492332,1-1774594399-6c66fba7-8c3d-4579-8d62-0c9207433e3d,2026-04-12T19:00:00Z,2026-04-13T04:00:00Z,planned,roadMaintenance,roadworks,M18,1,53.47175334375,-1.16627034375,"['53.466386 -1.1803 53.466717 -1.17939 53.466954 -1.178713 53.467784 -1.17636 53.468085 -1.175506 53.468976 -1.172957 53.469889 -1.170354 53.469988 -1.17008', '53.475892 -1.156234 53.476133 -1.155691 53.476389 -1.155115 53.476472 -1.15493 53.476765 -1.154251 53.477354 -1.15289 53.477617 -1.152302', '53.465869 -1.181791 53.466319 -1.180494 53.466386 -1.1803', '53.469988 -1.17008 53.470276 -1.169279 53.471021 -1.167331 53.471413 -1.166368 53.471507 -1.166139 53.471648 -1.165818 53.47197 -1.16507 53.472651 -1.163566 53.472917 -1.162958 53.473209 -1.162306 53.473517 -1.161605 53.474898 -1.158482 53.475225 -1.157757 53.475892 -1.156234']",2026-04-12 20:51:16.340217
492332,1-1774594399-5d436c53-5115-43d0-92c6-e094d75408d8,2026-04-11T19:00:00Z,2026-04-12T04:00:00Z,planned,roadMaintenance,roadworks,A1(M),1,53.48253666666667,-1.1509518888888888,"['53.484587 -1.153326 53.484487 -1.153212 53.484049 -1.152734', '53.484049 -1.152734 53.482653 -1.151158 53.480961 -1.149248 53.480852 -1.149103 53.480709 -1.148839 53.480483 -1.148213']",2026-04-12 20:51:16.340251
492730,1-1774602774-554b9048-4888-4cab-9b20-98a7da668516,2026-04-11T20:00:00Z,2026-04-12T04:00:00Z,planned,constructionWork,roadworks,A55,1,53.156718857142856,-2.9103062857142854,"['53.156494 -2.912661 53.156534 -2.912183 53.156573 -2.91178 53.15668 -2.910616 53.156768 -2.909735 53.156827 -2.909123 53.156856 -2.90881 53.156886 -2.908377 53.156992 -2.907512 53.157098 -2.906572 53.157107 -2.906443', '53.156369 -2.914005 53.156386 -2.91381 53.156494 -2.912661']",2026-04-12 20:51:16.340290
492730,1-1774602774-ae718fb6-2c24-40f9-8d61-da6a6bb66b4c,2026-04-12T20:00:00Z,2026-04-13T04:00:00Z,planned,constructionWork,roadworks,A55,1,53.156718857142856,-2.9103062857142854,"['53.156494 -2.912661 53.156534 -2.912183 53.156573 -2.91178 53.15668 -2.910616 53.156768 -2.909735 53.156827 -2.909123 53.156856 -2.90881 53.156886 -2.908377 53.156992 -2.907512 53.157098 -2.906572 53.157107 -2.906443', '53.156369 -2.914005 53.156386 -2.91381 53.156494 -2.912661']",2026-04-12 20:51:16.340326
492781,1-1774954935-68e4c85e-1629-4e3f-b8ee-5d02cc31c750,2026-04-10T19:00:00Z,2026-04-11T05:00:00Z,planned,roadMaintenance,roadworks,A1,1,52.55214006185567,-0.34355392783505156,"['52.56049 -0.365275 52.560489 -0.36491 52.560459 -0.363997 52.5604 -0.363025 52.560366 -0.362701 52.560359 -0.362629', '52.560359 -0.362629 52.560352 -0.362556 52.560348 -0.362511 52.560192 -0.361602 52.560104 -0.361119 52.559998 -0.360621 52.55996 -0.360445 52.559827 -0.359919 52.559638 -0.359262 52.559468 -0.358708 52.559374 -0.358417 52.559002 -0.357331', '52.547608 -0.334122 52.547444 -0.333951 52.547334 -0.333837 52.547042 -0.333509', '52.5535 -0.341363 52.553197 -0.340946 52.55227 -0.339728', '52.556803 -0.349505 52.556776 -0.349382 52.556598 -0.348828 52.556485 -0.348449 52.556279 -0.347911 52.555698 -0.346231 52.555202 -0.344795 52.555192 -0.344766', '52.55227 -0.339728 52.552159 -0.339581 52.55152 -0.338664 52.549342 -0.335989 52.548876 -0.33546 52.548402 -0.334947 52.547708 -0.334236 52.547608 -0.334122', '52.546223 -0.33264 52.54601 -0.332413 52.545608 -0.331926 52.545151 -0.331413 52.545125 -0.331384 52.544893 -0.331126 52.544859 -0.331088 52.544676 -0.330885 52.544669 -0.330877 52.544192 -0.330358 52.54369 -0.329787 52.542397 -0.328332 52.542003 -0.327884 52.541533 -0.327303 52.541244 -0.326968 52.541039 -0.326732 52.540979 -0.326657', '52.556866 -0.349769 52.556815 -0.349558 52.556803 -0.349505', '52.555192 -0.344766 52.554809 -0.343703 52.554697 -0.343442 52.554577 -0.343196 52.554198 -0.342428 52.554004 -0.342096 52.553738 -0.341693 52.5535 -0.341363', '52.540979 -0.326657 52.540665 -0.326303 52.539797 -0.325334 52.538544 -0.323966 52.538518 -0.323937 52.537563 -0.322885', '52.547042 -0.333509 52.547005 -0.333465 52.546959 -0.333409 52.546477 -0.332917 52.546458 -0.332897 52.546422 -0.332858 52.546223 -0.33264', '52.559002 -0.357331 52.558925 -0.357106 52.558812 -0.356742 52.558802 -0.356712 52.558502 -0.355808 52.558315 -0.355255 52.5581 -0.354673 52.557798 -0.353696 52.557656 -0.35314 52.557631 -0.353038 52.557551 -0.352702 52.557035 -0.350508 52.557012 -0.350406 52.556939 -0.350069 52.556866 -0.349769']",2026-04-12 20:51:16.340517
492242,1-1774876340-6a5780cc-64aa-4e29-bf97-0bad9827acda,2026-04-10T20:00:00Z,2026-04-11T05:00:00Z,planned,roadMaintenance,roadworks,A303,1,51.18668275,-1.40807275,['51.186732 -1.407822 51.186689 -1.408114 51.186657 -1.408175 51.186653 -1.40818'],2026-04-12 20:51:16.340549
492686,1-1775060967-822fcc29-1538-48ac-a2ab-e527debb17ae,2026-04-12T08:30:00Z,2026-04-12T14:30:00Z,planned,authorityOperation,roadworks,A52,0,52.93773733333333,-1.2288786666666667,['52.937733 -1.229307 52.937737 -1.22877 52.937742 -1.228559'],2026-04-12 20:51:16.340570
441941,1-1775117021-40ba64cb-5e8f-445b-b8bd-7464f1e274a0,2026-03-23T06:00:00Z,2026-04-27T05:00:00Z,active,roadMaintenance,roadworks,A45,1,52.340448,-1.3214598125,"['52.340165 -1.320704 52.340028 -1.320236 52.339963 -1.319959 52.339953 -1.319871 52.339944 -1.319753 52.339944 -1.319747', '52.341679 -1.324829 52.341202 -1.32362 52.34092 -1.322888 52.340833 -1.322705 52.340687 -1.322311 52.340659 -1.322226 52.340549 -1.321899 52.340303 -1.321157 52.340174 -1.320748 52.340165 -1.320704']",2026-04-12 20:51:16.340610
441941,1-1775118969-012d1346-6f84-4e73-bdf8-b370bb6a03a1,2026-04-11T02:00:00Z,2026-04-27T05:00:00Z,planned,roadMaintenance,roadworks,M45,1,52.3388294375,-1.314795625,"['52.338489 -1.31318 52.338333 -1.312616 52.338063 -1.311592 52.337538 -1.309633', '52.339427 -1.317393 52.33939 -1.317296 52.339354 -1.317194 52.339317 -1.317062 52.339308 -1.317004 52.339298 -1.316974 52.338974 -1.315277 52.338969 -1.315248 52.338928 -1.315028 52.338762 -1.314312 52.338632 -1.313741 52.338489 -1.31318']",2026-04-12 20:51:16.340648
466637,1-1763378499-961aba87-041f-4cb5-8a8a-d9189fc3dc3a,2025-11-17T06:00:00Z,2027-04-30T22:00:00Z,active,constructionWork,roadworks,A47,1,52.65477430769231,1.1592503846153845,['52.655264 1.149777 52.655225 1.149919 52.655215 1.149963 52.655146 1.151451 52.654899 1.156758 52.654799 1.159117 52.654706 1.161328 52.654649 1.162484 52.654638 1.162861 52.654538 1.164569 52.654396 1.166526 52.654329 1.167349 52.654262 1.168153'],2026-04-12 20:51:16.340678
467685,1-1764608036-d2583288-6ebc-4fb5-8a8a-bfe3ce3106d1,2025-11-29T06:00:00Z,2027-11-30T06:00:00Z,planned,constructionWork,roadworks,A47,0,52.600214725274725,1.231972978021978,"['52.595779 1.23755 52.595418 1.238607 52.595262 1.239054 52.594971 1.239815 52.594875 1.240044', '52.59428 1.241418 52.594155 1.241704 52.593888 1.242246 52.593745 1.242531 52.593452 1.24307 52.592611 1.244559 52.591504 1.246559 52.590284 1.248729 52.589669 1.249835 52.589158 1.250742 52.587995 1.252827 52.587615 1.253552 52.587491 1.253808 52.587376 1.254066 52.587222 1.254424 52.586971 1.255045 52.586875 1.255284 52.586806 1.255515 52.586601 1.256076 52.586384 1.256783 52.586223 1.257406 52.58607 1.258074 52.585925 1.258772 52.585773 1.25972 52.585771 1.259731', '52.606486 1.221183 52.606021 1.221634 52.605734 1.221917 52.605087 1.222561 52.604747 1.222896 52.604149 1.223458 52.60375 1.223838', '52.602869 1.224693 52.602578 1.224991 52.602282 1.225306 52.60196 1.225622 52.601743 1.22586 52.601337 1.226327 52.601 1.226745 52.600736 1.227107 52.600366 1.227671', '52.616409 1.210747 52.616013 1.211196 52.615531 1.211764 52.615267 1.212058 52.614844 1.212541 52.614551 1.21288 52.614223 1.213232 52.613751 1.213765 52.613212 1.214349 52.612512 1.215101 52.612276 1.215364 52.611935 1.215721 52.611536 1.216138 52.610977 1.216696 52.610405 1.217293 52.610054 1.217654 52.609471 1.218247 52.609183 1.218524 52.608928 1.218774 52.607879 1.219826 52.607373 1.220326 52.606953 1.220739 52.606486 1.221183', '52.594875 1.240044 52.594519 1.240904 52.59428 1.241418', '52.60375 1.223838 52.603389 1.224199 52.602869 1.224693', '52.616886 1.2102 52.616409 1.210747', '52.600366 1.227671 52.599805 1.228536 52.59934 1.229309 52.598875 1.230103 52.598709 1.230387 52.598567 1.230642 52.598387 1.230984 52.597902 1.231952 52.597759 1.232252 52.597157 1.233552 52.596818 1.234428 52.596497 1.235305 52.595839 1.237354 52.595779 1.23755']",2026-04-12 20:51:16.340822
470680,1-1764858476-ca966596-1017-4b28-90a6-20e29fee6bee,2026-04-10T18:00:00Z,2026-04-11T05:00:00Z,planned,roadMaintenance,roadworks,M62,2,53.7308202,-1.5939670222222222,"['53.73241 -1.585557 53.732631 -1.58463 53.732702 -1.584281', '53.73071 -1.604872 53.730459 -1.604023 53.730428 -1.603902 53.730386 -1.603735 53.730331 -1.603524 53.730194 -1.602873 53.73013 -1.602525 53.730066 -1.602177 53.729919 -1.601254 53.729845 -1.600618 53.72978 -1.599815 53.729761 -1.599512 53.729742 -1.599225 53.729713 -1.59874 53.729718 -1.5983 53.72972 -1.598073 53.729725 -1.596936 53.729734 -1.5968 53.729768 -1.596223 53.729784 -1.596026 53.729837 -1.595404 53.729907 -1.594827 53.73003 -1.593993 53.730056 -1.593826 53.730162 -1.593294 53.730189 -1.593157 53.730286 -1.592732 53.730392 -1.592231 53.730685 -1.591167 53.731202 -1.589646', '53.732357 -1.585785 53.73241 -1.585557', '53.731202 -1.589646 53.73162 -1.588429 53.731771 -1.587925 53.731993 -1.587183 53.732117 -1.586742 53.732348 -1.585815 53.732357 -1.585785', '53.732702 -1.584281 53.732799 -1.583825 53.732831 -1.583645']",2026-04-12 20:51:16.340913
470680,1-1770730368-b101ce28-5ad4-48c2-a602-ba1572ae6c10,2026-04-10T18:00:00Z,2026-04-11T05:00:00Z,planned,roadMaintenance,roadworks,M62,2,53.7308202,-1.5939670222222222,"['53.732702 -1.584281 53.732799 -1.583825 53.732831 -1.583645', '53.73241 -1.585557 53.732631 -1.58463 53.732702 -1.584281', '53.73071 -1.604872 53.730459 -1.604023 53.730428 -1.603902 53.730386 -1.603735 53.730331 -1.603524 53.730194 -1.602873 53.73013 -1.602525 53.730066 -1.602177 53.729919 -1.601254 53.729845 -1.600618 53.72978 -1.599815 53.729761 -1.599512 53.729742 -1.599225 53.729713 -1.59874 53.729718 -1.5983 53.72972 -1.598073 53.729725 -1.596936 53.729734 -1.5968 53.729768 -1.596223 53.729784 -1.596026 53.729837 -1.595404 53.729907 -1.594827 53.73003 -1.593993 53.730056 -1.593826 53.730162 -1.593294 53.730189 -1.593157 53.730286 -1.592732 53.730392 -1.592231 53.730685 -1.591167 53.731202 -1.589646', '53.732357 -1.585785 53.73241 -1.585557', '53.731202 -1.589646 53.73162 -1.588429 53.731771 -1.587925 53.731993 -1.587183 53.732117 -1.586742 53.732348 -1.585815 53.732357 -1.585785']",2026-04-12 20:51:16.340996
472166,1-1765535897-ee6a3101-9d4b-483d-9412-63c01e21a3db,2026-04-10T20:00:00Z,2026-04-11T05:00:00Z,planned,roadMaintenance,roadworks,M4,4,51.52661453333334,-1.7201549333333332,"['51.52617 -1.717176 51.526123 -1.716783', '51.527377 -1.723736 51.527218 -1.72345 51.527073 -1.723163 51.526983 -1.722933 51.526947 -1.722832 51.52691 -1.722717 51.526856 -1.722429 51.526618 -1.720759 51.526545 -1.720298 51.52617 -1.717176', '51.526123 -1.716783 51.526095 -1.716495 51.52601 -1.715594']",2026-04-12 20:51:16.341044
472166,1-1765535897-8d4fddf6-a84f-4baa-8a57-d8049b7af76b,2026-04-10T20:00:00Z,2026-04-11T05:00:00Z,planned,roadMaintenance,roadworks,M4,4,51.526199416666664,-1.72154175,"['51.526006 -1.717623 51.526055 -1.718121', '51.526055 -1.718121 51.526167 -1.7203 51.526186 -1.720732 51.526234 -1.721655 51.52631 -1.723427 51.52631 -1.723499 51.526292 -1.723615 51.526274 -1.723745 51.526257 -1.723817 51.526247 -1.723846']",2026-04-12 20:51:16.341082
479680,1-1770197049-28ac78ca-8da0-4f83-96f6-8b688e1f020e,2026-04-10T19:00:00Z,2026-04-11T05:00:00Z,planned,roadMaintenance,roadworks,A47,1,52.5812605862069,-0.3839663103448276,"['52.579925 -0.376988 52.579917 -0.376904 52.579913 -0.376683 52.579924 -0.376624', '52.582996 -0.392549 52.582975 -0.392444 52.582888 -0.392019 52.582508 -0.390512 52.582214 -0.389387 52.582119 -0.388992 52.581985 -0.388391 52.581859 -0.387717 52.581684 -0.386749 52.581574 -0.385986 52.581524 -0.385574', '52.581524 -0.385574 52.581514 -0.385501 52.581441 -0.38481', '52.581441 -0.38481 52.58142 -0.384589 52.58134 -0.383958 52.581183 -0.383033 52.581077 -0.382476 52.580914 -0.381759 52.58042 -0.379628 52.580241 -0.378722 52.58009 -0.378026 52.580022 -0.37763 52.579925 -0.376988']",2026-04-12 20:51:16.341145
463002,1-1770312515-f3bb11cd-ec41-4895-94dc-cb72d41b48fa,2026-04-10T19:00:00Z,2026-04-11T05:00:00Z,planned,roadMaintenance,roadworks,A69,1,54.98757152941177,-1.7065982352941178,"['54.988442 -1.712178 54.988311 -1.711372', '54.988311 -1.711372 54.988238 -1.710919 54.987834 -1.708218 54.987699 -1.707313 54.987534 -1.70622 54.987434 -1.70558', '54.987434 -1.70558 54.987361 -1.705175 54.987316 -1.704956 54.987258 -1.704628 54.987252 -1.704597 54.987204 -1.704299 54.987106 -1.703692 54.987015 -1.703161 54.986967 -1.70291']",2026-04-12 20:51:16.341193
484525,1-1771338851-b6adcbf6-225c-4953-a62f-801f35b86c46,2026-04-10T19:00:00Z,2026-04-11T04:00:00Z,planned,roadMaintenance,roadworks,M1,2,53.03828487349397,-1.2534518132530121,"['53.06387 -1.269404 53.063012 -1.268515 53.062959 -1.268425', '53.069099 -1.276145 53.068585 -1.275327 53.068541 -1.275259 53.068286 -1.274885 53.067986 -1.274447 53.067657 -1.273989 53.067466 -1.273724', '53.030965 -1.247722 53.030524 -1.24754 53.029919 -1.247339 53.02917 -1.247088 53.028901 -1.246997 53.028712 -1.246924 53.027552 -1.246618 53.027549 -1.246618 53.027545 -1.246616', '53.059031 -1.263575 53.058909 -1.263398 53.058648 -1.263047 53.058267 -1.262501 53.058041 -1.262192 53.057549 -1.26157 53.057277 -1.261235 53.056861 -1.26077 53.0567 -1.260596', '53.027545 -1.246616 53.026921 -1.246445 53.025929 -1.246191 53.020886 -1.244904 53.020551 -1.244818 53.017917 -1.244146 53.017764 -1.244113 53.017593 -1.244086 53.017285 -1.244 53.017089 -1.243946 53.016188 -1.243669 53.015675 -1.243465 53.015664 -1.24346 53.015358 -1.243322 53.014964 -1.243165 53.014766 -1.243071', '53.008622 -1.237074 53.008154 -1.236429 53.007782 -1.235965 53.007579 -1.235726 53.007302 -1.235398 53.00675 -1.234803 53.006118 -1.234155', '53.067466 -1.273724 53.066576 -1.272499 53.066238 -1.272082 53.066142 -1.271962 53.065566 -1.271245 53.065019 -1.270609 53.064654 -1.27025 53.06387 -1.269404', '53.014766 -1.243071 53.014631 -1.24299 53.014401 -1.242855 53.014017 -1.242631 53.013629 -1.242373 53.013553 -1.242321 53.013204 -1.242081 53.012816 -1.241792 53.012653 -1.241677 53.012189 -1.241306 53.011657 -1.240784 53.011393 -1.240544 53.011212 -1.240368 53.010968 -1.240109 53.01067 -1.239793 53.01047 -1.239557 53.010268 -1.239321 53.01004 -1.239042 53.009522 -1.238365 53.009207 -1.237932 53.009169 -1.23788 53.008897 -1.237469 53.008643 -1.237104 53.008626 -1.237079 53.008622 -1.237074', '53.006118 -1.234155 53.005855 -1.233932 53.005613 -1.233713 53.005047 -1.233252 53.004677 -1.232969 53.004362 -1.232751 53.004343 -1.23274', '53.071006 -1.279449 53.070653 -1.278795 53.070106 -1.27782 53.069553 -1.276871 53.069107 -1.276158 53.069099 -1.276145', '53.0567 -1.260596 53.056044 -1.259901 53.056035 -1.259893 53.05559 -1.259478 53.055295 -1.259223 53.054785 -1.258794 53.054299 -1.258429 53.053955 -1.258205 53.053853 -1.25814 53.053143 -1.257684 53.052558 -1.257395 53.051937 -1.257107 53.051593 -1.256963 53.051486 -1.256935 53.050973 -1.256767 53.050442 -1.256629 53.049739 -1.256476 53.049067 -1.256395 53.048905 -1.25637 53.048115 -1.256329 53.047296 -1.256331 53.04713 -1.256329', '53.04713 -1.256329 53.046504 -1.256297 53.046469 -1.256296 53.046361 -1.256295 53.045839 -1.256231 53.045713 -1.256217 53.045487 -1.256164 53.044957 -1.256044 53.044581 -1.255955 53.04423 -1.25584 53.043915 -1.255724 53.043789 -1.255677 53.043708 -1.255649 53.042801 -1.255271 53.042411 -1.255084 53.042017 -1.25485 53.04167 -1.254634 53.041086 -1.254234 53.040309 -1.253621 53.040241 -1.253565 53.038921 -1.25248 53.038104 -1.251834 53.037344 -1.251267 53.036704 -1.250811 53.035937 -1.250303 53.035503 -1.250044 53.035231 -1.249873 53.034718 -1.249571 53.03412 -1.249219 53.033858 -1.24908 53.033381 -1.248827 53.032623 -1.248441 53.031582 -1.247982 53.030971 -1.247725 53.030965 -1.247722', '53.062959 -1.268425 53.062876 -1.268364 53.062573 -1.26808 53.062377 -1.26786 53.062203 -1.267678 53.061956 -1.267405 53.061316 -1.266648 53.061094 -1.266381 53.060679 -1.265882 53.060176 -1.265216 53.059653 -1.264486 53.059031 -1.263575']",2026-04-12 20:51:16.341432
